Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.SBT_23085, 1.168583, 0.3707398, 1.168583, 0.3707398, 0, 0
Line.SBT_23086, 0.4374984, 0.1434884, 0.4374984, 0.1434884, 0, 0
Line.SBT_29764, 3.265097E-011, -0.009245449, 3.265097E-011, -0.009245449, 0, 0
Line.SBT_8012, 0.05443625, 0.01643681, 0.05443625, 0.01643681, 0, 0
Line.SBT_8014, 2.199684, 0.7311437, 2.199684, 0.7311437, 0, 0
Line.SBT_26167, 0.0823652, 0.03972952, 0.0823652, 0.03972952, 0, 0
Line.SBT_26128, 0.04974581, 0.02399272, 0.04974581, 0.02399272, 0, 0
Line.SBT_13430, 0.1742094, 0.0840265, 0.1742094, 0.0840265, 0, 0
Line.SBT_13502, 0.1455, 0.07018667, 0.1455, 0.07018667, 0, 0
Line.SBT_11081, -2.632545E-011, -0.002184167, -2.632545E-011, -0.002184167, 0, 0
Line.SBT_24127, 0.2770364, 0.08828425, 0.2770364, 0.08828425, 0, 0
Line.SBT_23840, 0.3495266, 0.1113958, 0.3495266, 0.1113958, 0, 0
Line.SBT_5790, 0.7732098, 0.3869567, 0.7732098, 0.3869567, 0, 0
Line.SBT_9831, 0.1719744, 0.07804998, 0.1719744, 0.07804998, 0, 0
Line.SBT_9832, 0.1873035, 0.08501278, 0.1873035, 0.08501278, 0, 0
Line.SBT_9833, 2.409338E-011, -0.002373811, 2.409338E-011, -0.002373811, 0, 0
Line.SBT_9335, -1.257676E-010, -0.00179243, -1.257676E-010, -0.00179243, 0, 0
Line.SBT_26025, 0.109202, 0.04966701, 0.109202, 0.04966701, 0, 0
Line.SBT_13518, 0.3414551, 0.1552884, 0.3414551, 0.1552884, 0, 0
Line.SBT_13519, 0.02619891, -0.0007043247, 0.02619891, -0.0007043247, 0, 0
Line.SBT_12832, 0.8501282, 0.4112477, 0.8501282, 0.4112477, 0, 0
Line.SBT_13283, 1.02825, 0.3398422, 1.02825, 0.3398422, 0, 0
Line.SBT_11574, 1.824087, 0.5982893, 1.824087, 0.5982893, 0, 0
Line.SBT_11575, 1.334485, 0.4351359, 1.334485, 0.4351359, 0, 0
Line.SBT_11576, 0.02642097, 0.006609762, 0.02642097, 0.006609762, 0, 0
Line.SBT_25105, 1.00675, 0.5023265, 1.00675, 0.5023265, 0, 0
Line.SBT_25130, 0.03200776, -0.002617657, 0.03200776, -0.002617657, 0, 0
Line.SBT_23301, 7.713464E-011, -0.003819735, 7.713464E-011, -0.003819735, 0, 0
Line.SBT_8390, 1.007881E-010, -0.006445335, 1.007881E-010, -0.006445335, 0, 0
Line.SBT_8391, -3.123678E-010, -0.00328428, -3.123678E-010, -0.00328428, 0, 0
Line.SBT_9436, 0.002556121, -0.002857828, 0.002556121, -0.002857828, 0, 0
Line.SBT_9487, 0.002348733, -0.002625259, 0.002348733, -0.002625259, 0, 0
Line.SBT_12829, -8.488006E-011, -0.003342725, -8.488006E-011, -0.003342725, 0, 0
Line.SBT_25559, 1.683032E-010, -0.008452935, 1.683032E-010, -0.008452935, 0, 0
Line.SBT_23929, 0.2671226, 0.1284336, 0.2671226, 0.1284336, 0, 0
Line.SBT_23930, 0.5230189, 0.2614583, 0.5230189, 0.2614583, 0, 0
Line.SBT_9488, -4.31421E-011, -0.009803333, -4.31421E-011, -0.009803333, 0, 0
Line.SBT_9489, 0.3045083, 0.1464139, 0.3045083, 0.1464139, 0, 0
Line.SBT_32893, 0.2911008, 0.142574, 0.2911008, 0.142574, 0, 0
Line.SBT_25922, 0.07669325, 0.03791164, 0.07669325, 0.03791164, 0, 0
Line.SBT_26579, 0.2671587, 0.1328096, 0.2671587, 0.1328096, 0, 0
Line.SBT_27850, 0.01942218, 0.008069987, 0.01942218, 0.008069987, 0, 0
Line.SBT_27854, 0.01542549, 0.006409667, 0.01542549, 0.006409667, 0, 0
Line.SBT_3468, 1.653056, 0.8467131, 1.653056, 0.8467131, 0, 0
Line.SBT_13023, 0.07825666, 0.03612953, 0.07825666, 0.03612953, 0, 0
Line.SBT_13024, 5.092948, 2.609847, 5.092948, 2.609847, 0, 0
Line.SBT_13057, 0.03129256, 0.01418128, 0.03129256, 0.01418128, 0, 0
Line.SBT_14245, 0.1924249, 0.09844521, 0.1924249, 0.09844521, 0, 0
Line.SBT_13802, 3.285442E-006, -0.008043906, 3.285442E-006, -0.008043906, 0, 0
Line.SBT_26297, 0.7265445, 0.237226, 0.7265445, 0.237226, 0, 0
Line.SBT_13958, 0.2134922, 0.1001405, 0.2134922, 0.1001405, 0, 0
Line.SBT_12809, 2.803862E-010, -0.0066069, 2.803862E-010, -0.0066069, 0, 0
Line.SBT_12810, 1.173074E-010, -0.008071106, 1.173074E-010, -0.008071106, 0, 0
Line.SBT_13442, 9.756107E-010, -0.007651612, 9.756107E-010, -0.007651612, 0, 0
Line.SBT_13815, 15.95884, 8.186072, 15.95884, 8.186072, 0, 0
Line.SBT_18277, 0.01115576, -0.002608195, 0.01115576, -0.002608195, 0, 0
Line.SBT_26344, 3.403342, 1.742765, 3.403342, 1.742765, 0, 0
Line.SBT_26222, 1.71311, 0.8741167, 1.71311, 0.8741167, 0, 0
Line.SBT_13588, 0.7825498, 0.3950383, 0.7825498, 0.3950383, 0, 0
Line.SBT_13589, 0.8706505, 0.4372933, 0.8706505, 0.4372933, 0, 0
Line.SBT_13356, 0.7025879, 0.3475636, 0.7025879, 0.3475636, 0, 0
Line.SBT_13357, 0.2512774, 0.1187359, 0.2512774, 0.1187359, 0, 0
Line.SBT_13700, 0.03686405, 0.01553969, 0.03686405, 0.01553969, 0, 0
Line.SBT_21897, 0.1018001, 0.05020826, 0.1018001, 0.05020826, 0, 0
Line.SBT_8828, 3.137477E-011, -0.004304798, 3.137477E-011, -0.004304798, 0, 0
Line.SBT_8829, 0.3802487, 0.1845672, 0.3802487, 0.1845672, 0, 0
Line.SBT_9363, 1.151785, 0.3734737, 1.151785, 0.3734737, 0, 0
Line.SBT_9364, 0.1847787, 0.05037241, 0.1847787, 0.05037241, 0, 0
Line.SBT_9330, 0.09456944, 0.02924348, 0.09456944, 0.02924348, 0, 0
Line.SBT_9331, 0.1924679, 0.05247544, 0.1924679, 0.05247544, 0, 0
Line.SBT_9332, 0.1368522, 0.042375, 0.1368522, 0.042375, 0, 0
Line.SBT_9130, -3.342973E-011, -0.0122841, -3.342973E-011, -0.0122841, 0, 0
Line.SBT_9131, -1.153588E-011, -0.004100451, -1.153588E-011, -0.004100451, 0, 0
Line.SBT_8904, 0.1068661, 0.02912974, 0.1068661, 0.02912974, 0, 0
Line.SBT_18086, 0.103843, 0.02830361, 0.103843, 0.02830361, 0, 0
Line.SBT_23836, 1.000381, 0.3243949, 1.000381, 0.3243949, 0, 0
Line.SBT_23837, 1.273865E-010, -0.004733471, 1.273865E-010, -0.004733471, 0, 0
Line.SBT_23724, -6.757032E-012, -0.004431349, -6.757032E-012, -0.004431349, 0, 0
Line.SBT_26540, 0.1621717, 0.0522074, 0.1621717, 0.0522074, 0, 0
Line.SBT_15401, 0.0575989, 0.03755381, 0.0575989, 0.03755381, 0, 0
Line.SBT_15402, 6.179925, 4.831856, 6.179925, 4.831856, 0, 0
Line.SBT_23731, 6.981827E-011, -0.008537893, 6.981827E-011, -0.008537893, 0, 0
Line.SBT_34115, 0.04896721, 0.009656353, 0.04896721, 0.009656353, 0, 0
Line.SBT_34116, 0.1004037, 0.01979489, 0.1004037, 0.01979489, 0, 0
Line.SBT_9140, 6.307873E-011, -0.005304405, 6.307873E-011, -0.005304405, 0, 0
Line.SBT_9395, 0.05685526, 0.01120635, 0.05685526, 0.01120635, 0, 0
Line.SBT_9397, 9.366797E-010, -0.01376662, 9.366797E-010, -0.01376662, 0, 0
Line.SBT_9141, 0.6599946, 0.2131467, 0.6599946, 0.2131467, 0, 0
Line.SBT_9358, 0.1162226, 0.04460288, 0.1162226, 0.04460288, 0, 0
Line.SBT_7685, 5.603074E-011, -0.02130447, 5.603074E-011, -0.02130447, 0, 0
Line.SBT_6897, 8.135269E-010, -0.02005717, 8.135269E-010, -0.02005717, 0, 0
Line.SBT_23732, 1.46569E-009, -0.01679623, 1.46569E-009, -0.01679623, 0, 0
Line.SBT_21254, 0.1217624, 0.06109709, 0.1217624, 0.06109709, 0, 0
Line.SBT_22133, 0.6066957, 0.3044337, 0.6066957, 0.3044337, 0, 0
Line.SBT_13429, 0.002371251, -0.0006612979, 0.002371251, -0.0006612979, 0, 0
Line.SBT_33449, 8.157732E-011, -0.002514003, 8.157732E-011, -0.002514003, 0, 0
Line.SBT_33451, 5.494283E-012, -0.004903356, 5.494283E-012, -0.004903356, 0, 0
Line.SBT_26605, 9.135619E-011, -0.009877544, 9.135619E-011, -0.009877544, 0, 0
Line.SBT_27689, 0.7028819, 0.3535068, 0.7028819, 0.3535068, 0, 0
Line.SBT_6906, 7.787209E-010, -0.01088883, 7.787209E-010, -0.01088883, 0, 0
Line.SBT_6872, 4.650552E-010, -0.01622729, 4.650552E-010, -0.01622729, 0, 0
Line.SBT_35031, 9.613233E-010, -0.01085555, 9.613233E-010, -0.01085555, 0, 0
Line.SBT_35032, 1.705881E-009, -0.01119359, 1.705881E-009, -0.01119359, 0, 0
Line.SBT_35033, 2.183363, 1.110397, 2.183363, 1.110397, 0, 0
Line.SBT_35034, 0.9865493, 0.4961626, 0.9865493, 0.4961626, 0, 0
Line.SBT_35036, 0.4896327, 0.2456372, 0.4896327, 0.2456372, 0, 0
Line.SBT_22428, -6.925403E-011, -0.0147508, -6.925403E-011, -0.0147508, 0, 0
Line.SBT_17966, 4.774306E-010, -0.006440121, 4.774306E-010, -0.006440121, 0, 0
Line.SBT_13468, 0.6450443, 0.3199858, 0.6450443, 0.3199858, 0, 0
Line.SBT_13469, 0.1560079, 0.07479721, 0.1560079, 0.07479721, 0, 0
Line.SBT_13470, 0.2419467, 0.1170061, 0.2419467, 0.1170061, 0, 0
Line.SBT_13267, 8.642435E-011, -0.009944867, 8.642435E-011, -0.009944867, 0, 0
Line.SBT_26178, 2.650629E-010, -0.01054438, 2.650629E-010, -0.01054438, 0, 0
Line.SBT_26035, 1.600114E-010, -0.001697474, 1.600114E-010, -0.001697474, 0, 0
Line.SBT_6873, 0.4124643, 0.1925032, 0.4124643, 0.1925032, 0, 0
Line.SBT_6923, 0.7832991, 0.3930804, 0.7832991, 0.3930804, 0, 0
Line.SBT_7721, 0.8840607, 0.4416662, 0.8840607, 0.4416662, 0, 0
Line.SBT_7722, 3.917327E-011, -0.006674632, 3.917327E-011, -0.006674632, 0, 0
Line.SBT_7723, 0.2176387, 0.09471665, 0.2176387, 0.09471665, 0, 0
Line.SBT_16429, 0.04652034, 0.008058588, 0.04652034, 0.008058588, 0, 0
Line.SBT_16175, 0.911505, 0.457406, 0.911505, 0.457406, 0, 0
Line.SBT_22920, 0.05316651, 0.009211065, 0.05316651, 0.009211065, 0, 0
Line.SBT_22921, 0.1498054, 0.06518839, 0.1498054, 0.06518839, 0, 0
Line.SBT_22926, 0.2159425, 0.0939905, 0.2159425, 0.0939905, 0, 0
Line.SBT_22588, 0.2560392, 0.1238678, 0.2560392, 0.1238678, 0, 0
Line.SBT_16485, 0.1097418, 0.05333375, 0.1097418, 0.05333375, 0, 0
Line.SBT_15363, 0.5386409, 0.2656231, 0.5386409, 0.2656231, 0, 0
Line.SBT_7155, 0.1872123, 0.08871312, 0.1872123, 0.08871312, 0, 0
Line.SBT_27202, 1.311493, 0.6467783, 1.311493, 0.6467783, 0, 0
Line.SBT_27821, 0.04359782, 0.02118766, 0.04359782, 0.02118766, 0, 0
Line.SBT_8620, 0.3093803, 0.1496675, 0.3093803, 0.1496675, 0, 0
Line.SBT_7159, 0.2217714, 0.1008492, 0.2217714, 0.1008492, 0, 0
Line.SBT_7134, 0.2659536, 0.1310399, 0.2659536, 0.1310399, 0, 0
Line.SBT_22464, 0.1896079, 0.08623015, 0.1896079, 0.08623015, 0, 0
Line.SBT_18474, 0.007398102, -0.0009352148, 0.007398102, -0.0009352148, 0, 0
Line.SBT_10216, 0.04256053, 0.01458065, 0.04256053, 0.01458065, 0, 0
Line.SBT_9237, -2.930529E-011, -0.006576689, -2.930529E-011, -0.006576689, 0, 0
Line.SBT_9897, 0.005914011, 0.001259459, 0.005914011, 0.001259459, 0, 0
Line.SBT_24163, 0.02431466, 0.005180529, 0.02431466, 0.005180529, 0, 0
Line.SBT_23339, 8.897597E-010, -0.011442, 8.897597E-010, -0.011442, 0, 0
Line.SBT_26202, 5.394082E-011, -0.006720292, 5.394082E-011, -0.006720292, 0, 0
Line.SBT_20267, 0.1375978, 0.0681827, 0.1375978, 0.0681827, 0, 0
Line.SBT_23211, 12.06963, 4.042152, 12.06963, 4.042152, 0, 0
Line.SBT_15466, 19.21464, 15.05582, 19.21464, 15.05582, 0, 0
Line.SBT_15464, 19.89488, 15.59014, 19.89488, 15.59014, 0, 0
Line.SBT_15689, 1.247248, 0.1797115, 1.247248, 0.1797115, 0, 0
Line.SBT_15690, 0.4279586, 0.06025029, 0.4279586, 0.06025029, 0, 0
Line.SBT_15691, 0.1266452, 0.01489571, 0.1266452, 0.01489571, 0, 0
Line.SBT_15692, 1.686789, 1.317846, 1.686789, 1.317846, 0, 0
Line.SBT_14693, 0.8160882, 0.6360056, 0.8160882, 0.6360056, 0, 0
Line.SBT_14694, 0.23625, 0.1806052, 0.23625, 0.1806052, 0, 0
Line.SBT_14695, 0.01842142, 0.009736252, 0.01842142, 0.009736252, 0, 0
Line.SBT_14696, 8.691565, 6.806948, 8.691565, 6.806948, 0, 0
Line.SBT_26827, 8.309456, 6.505283, 8.309456, 6.505283, 0, 0
Line.SBT_26828, 3.114011, 2.432903, 3.114011, 2.432903, 0, 0
Line.SBT_26829, 11.11075, 8.701504, 11.11075, 8.701504, 0, 0
Line.SBT_8015, 0.1094741, 0.08291879, 0.1094741, 0.08291879, 0, 0
Line.SBT_8017, 29.54689, 9.902154, 29.54689, 9.902154, 0, 0
Line.SBT_8228, 3.60354, 1.842175, 3.60354, 1.842175, 0, 0
Line.SBT_8187, 35.73553, 28.00828, 35.73553, 28.00828, 0, 0
Line.SBT_8474, 0.06450781, 0.02907059, 0.06450781, 0.02907059, 0, 0
Line.SBT_15681, 0.3746833, 0.1870517, 0.3746833, 0.1870517, 0, 0
Line.SBT_11807, 0.4198678, 0.2096059, 0.4198678, 0.2096059, 0, 0
Line.SBT_6411, 1.06848, 0.5471208, 1.06848, 0.5471208, 0, 0
Line.SBT_26886, 1.031297, 0.5280751, 1.031297, 0.5280751, 0, 0
Line.SBT_8410, 1.544754, 0.5170531, 1.544754, 0.5170531, 0, 0
Line.SBT_8279, -9.444088E-012, -0.003727162, -9.444088E-012, -0.003727162, 0, 0
Line.SBT_8817, 2.047618E-010, -0.003962475, 2.047618E-010, -0.003962475, 0, 0
Line.SBT_8243, 3.867083E-010, -0.003699021, 3.867083E-010, -0.003699021, 0, 0
Line.SBT_7117, 5.709082E-010, -0.003533574, 5.709082E-010, -0.003533574, 0, 0
Line.SBT_23541, -1.887823E-011, -0.004168192, -1.887823E-011, -0.004168192, 0, 0
Line.SBT_32389, 2.166942, 1.099374, 2.166942, 1.099374, 0, 0
Line.SBT_32390, 0.7508213, 0.3761404, 0.7508213, 0.3761404, 0, 0
Line.SBT_26463, 0.7886236, 0.400844, 0.7886236, 0.400844, 0, 0
Line.SBT_28769, 0.0350584, 0.008624071, 0.0350584, 0.008624071, 0, 0
Line.SBT_23548, 2.050495, 1.044082, 2.050495, 1.044082, 0, 0
Line.SBT_14037, 0.2233148, 0.112181, 0.2233148, 0.112181, 0, 0
Line.SBT_8825, 9.212854E-011, -0.007979902, 9.212854E-011, -0.007979902, 0, 0
Line.SBT_16339, 0.2488512, 0.125864, 0.2488512, 0.125864, 0, 0
Line.SBT_14375, 0.2837194, 0.09047838, 0.2837194, 0.09047838, 0, 0
Line.SBT_26652, 0.5252137, 0.1675243, 0.5252137, 0.1675243, 0, 0
Line.SBT_26653, 0.2526686, 0.08058276, 0.2526686, 0.08058276, 0, 0
Line.SBT_26440, 0.02286432, 0.01641617, 0.02286432, 0.01641617, 0, 0
Line.SBT_26738, 0.08073464, 0.02064184, 0.08073464, 0.02064184, 0, 0
Line.SBT_26739, 46.73161, 15.67159, 46.73161, 15.67159, 0, 0
Line.SBT_31938, 0.06614507, 0.04992075, 0.06614507, 0.04992075, 0, 0
Line.SBT_8229, 0.633792, 0.3220035, 0.633792, 0.3220035, 0, 0
Line.SBT_4875, 5.822173, 2.98029, 5.822173, 2.98029, 0, 0
Line.SBT_14533, 10.78623, 8.449293, 10.78623, 8.449293, 0, 0
Line.SBT_14535, 8.899069, 6.971733, 8.899069, 6.971733, 0, 0
Line.SBT_14584, 6.274322, 4.914266, 6.274322, 4.914266, 0, 0
Line.SBT_15376, 0.2339823, 0.07596836, 0.2339823, 0.07596836, 0, 0
Line.SBT_13998, 0.1863405, 0.05882655, 0.1863405, 0.05882655, 0, 0
Line.SBT_13999, 0.06575168, 0.04720905, 0.06575168, 0.04720905, 0, 0
Line.SBT_14000, 4.46558, 3.49571, 4.46558, 3.49571, 0, 0
Line.SBT_13817, 2.015941, 1.577712, 2.015941, 1.577712, 0, 0
Line.SBT_23088, 1.592846, 0.5329206, 1.592846, 0.5329206, 0, 0
Line.SBT_23210, 2.934923, 0.9828493, 2.934923, 0.9828493, 0, 0
Line.SBT_8268, 9.846865, 3.293132, 9.846865, 3.293132, 0, 0
Line.SBT_14605, 2.928744E-010, -0.008900933, 2.928744E-010, -0.008900933, 0, 0
Line.SBT_14868, 5.364761, 0.7992863, 5.364761, 0.7992863, 0, 0
Line.SBT_23331, 6.17274, 0.9169815, 6.17274, 0.9169815, 0, 0
Line.SBT_23466, 5.476778, 1.825494, 5.476778, 1.825494, 0, 0
Line.SBT_18143, 1.677942, 0.8581743, 1.677942, 0.8581743, 0, 0
Line.SBT_17174, 0.1779972, 0.022923, 0.1779972, 0.022923, 0, 0
Line.SBT_17175, 0.1060751, 0.0113582, 0.1060751, 0.0113582, 0, 0
Line.SBT_21904, 0.2959359, 0.151354, 0.2959359, 0.151354, 0, 0
Line.SBT_34315, 1.196509E-010, -0.01100071, 1.196509E-010, -0.01100071, 0, 0
Line.SBT_34783, 0.739247, 0.1028033, 0.739247, 0.1028033, 0, 0
Line.SBT_28713, 17.59124, 5.893215, 17.59124, 5.893215, 0, 0
Line.SBT_28222, 9.250209, 1.377473, 9.250209, 1.377473, 0, 0
Line.SBT_28225, 0.3259926, 0.04533287, 0.3259926, 0.04533287, 0, 0
Line.SBT_28226, -4.176787E-010, -0.004466245, -4.176787E-010, -0.004466245, 0, 0
Line.SBT_8441, 6.312859, 0.9392312, 6.312859, 0.9392312, 0, 0
Line.SBT_8735, 66.99956, 22.46318, 66.99956, 22.46318, 0, 0
Line.SBT_8694, 2.453899, 0.3611642, 2.453899, 0.3611642, 0, 0
Line.SBT_9112, 1.354827E-010, -0.006061314, 1.354827E-010, -0.006061314, 0, 0
Line.SBT_9071, 1.246247, 0.6331129, 1.246247, 0.6331129, 0, 0
Line.SBT_28843, 0.3937136, 0.1954864, 0.3937136, 0.1954864, 0, 0
Line.SBT_26821, 0.04155337, 0.02315083, 0.04155337, 0.02315083, 0, 0
Line.SBT_23688, 0.1074104, 0.0484822, 0.1074104, 0.0484822, 0, 0
Line.SBT_14681, 0.1886932, 0.141098, 0.1886932, 0.141098, 0, 0
Line.SBT_14682, -3.400135E-010, -0.0009347069, -3.400135E-010, -0.0009347069, 0, 0
Line.SBT_11348, 0.1524434, 0.06716327, 0.1524434, 0.06716327, 0, 0
Line.SBT_14741, 4.592705E-010, -0.003090636, 4.592705E-010, -0.003090636, 0, 0
Line.SBT_26854, 4.037639E-009, -0.009697938, 4.037639E-009, -0.009697938, 0, 0
Line.SBT_28788, 1.676645E-009, -0.006744587, 1.676645E-009, -0.006744587, 0, 0
Line.SBT_32177, 4.232993E-011, -0.009305851, 4.232993E-011, -0.009305851, 0, 0
Line.SBT_32178, 3.403615E-010, -0.007046003, 3.403615E-010, -0.007046003, 0, 0
Line.SBT_32179, 3.810729E-010, -0.004147866, 3.810729E-010, -0.004147866, 0, 0
Line.SBT_30461, 1.940785E-010, -0.008363207, 1.940785E-010, -0.008363207, 0, 0
Line.SBT_27772, 1.593627E-010, -0.002928877, 1.593627E-010, -0.002928877, 0, 0
Line.SBT_16395, 2.104617E-011, -0.002328357, 2.104617E-011, -0.002328357, 0, 0
Line.SBT_16396, 6.92425E-011, -0.003249435, 6.92425E-011, -0.003249435, 0, 0
Line.SBT_15431, 0.3076407, 0.2319236, 0.3076407, 0.2319236, 0, 0
Line.SBT_23042, 3.876491E-011, -0.01117033, 3.876491E-011, -0.01117033, 0, 0
Line.SBT_30460, 0.3136235, 0.1550355, 0.3136235, 0.1550355, 0, 0
Line.SBT_29338, 0.3235883, 0.246869, 0.3235883, 0.246869, 0, 0
Line.SBT_9162, 4.815017E-011, -0.01648642, 4.815017E-011, -0.01648642, 0, 0
Line.SBT_9163, 0.4726259, 0.3623831, 0.4726259, 0.3623831, 0, 0
Line.SBT_9164, 1.381279E-012, -0.008497553, 1.381279E-012, -0.008497553, 0, 0
Line.SBT_15572, 3.197243, 1.622191, 3.197243, 1.622191, 0, 0
Line.SBT_15606, 1.205743, 0.6060545, 1.205743, 0.6060545, 0, 0
Line.SBT_23408, 1.947575, 0.9877858, 1.947575, 0.9877858, 0, 0
Line.SBT_8582, 2.058196, 1.04391, 2.058196, 1.04391, 0, 0
Line.SBT_22612, 1.551752E-010, -0.001898858, 1.551752E-010, -0.001898858, 0, 0
Line.SBT_27272, 3.573446, 1.193512, 3.573446, 1.193512, 0, 0
Line.SBT_7193, 0.02473157, 0.009301693, 0.02473157, 0.009301693, 0, 0
Line.SBT_15436, 0.5415177, 0.2682079, 0.5415177, 0.2682079, 0, 0
Line.SBT_15437, 0.198019, 0.1492769, 0.198019, 0.1492769, 0, 0
Line.SBT_15438, 0.2302261, 0.1745039, 0.2302261, 0.1745039, 0, 0
Line.SBT_15439, 5.255667, 2.688507, 5.255667, 2.688507, 0, 0
Line.SBT_15440, 4.420213, 2.261162, 4.420213, 2.261162, 0, 0
Line.SBT_15441, 2.663208, 1.359252, 2.663208, 1.359252, 0, 0
Line.SBT_15048, 0.4748872, 0.2307953, 0.4748872, 0.2307953, 0, 0
Line.SBT_15090, 0.4633756, 0.2252111, 0.4633756, 0.2252111, 0, 0
Line.SBT_15092, 0.1548215, 0.07314849, 0.1548215, 0.07314849, 0, 0
Line.SBT_10969, 0.04863229, 0.03622016, 0.04863229, 0.03622016, 0, 0
Line.SBT_10970, 0.5719382, 0.2873453, 0.5719382, 0.2873453, 0, 0
Line.SBT_27050, 4.392793E-010, -0.0007628595, 4.392793E-010, -0.0007628595, 0, 0
Line.SBT_6968, 0.02691599, 0.004231954, 0.02691599, 0.004231954, 0, 0
Line.SBT_22479, 0.01984661, -0.003467833, 0.01984661, -0.003467833, 0, 0
Line.SBT_22480, 0.01337062, -0.002337825, 0.01337062, -0.002337825, 0, 0
Line.SBT_21426, 0.5919731, 0.08270251, 0.5919731, 0.08270251, 0, 0
Line.SBT_15124, 2.590533, 0.3804123, 2.590533, 0.3804123, 0, 0
Line.SBT_15125, 1.001261, 0.1440389, 1.001261, 0.1440389, 0, 0
Line.SBT_15126, 0.5964578, 0.0853513, 0.5964578, 0.0853513, 0, 0
Line.SBT_15127, 0.2448987, 0.03343486, 0.2448987, 0.03343486, 0, 0
Line.SBT_27068, 0.8617091, 0.1238043, 0.8617091, 0.1238043, 0, 0
Line.SBT_27069, 0.7452309, 0.1066417, 0.7452309, 0.1066417, 0, 0
Line.SBT_27070, 0.05763555, 0.004213723, 0.05763555, 0.004213723, 0, 0
Line.SBT_8147, 8.475013E-011, -0.01036833, 8.475013E-011, -0.01036833, 0, 0
Line.SBT_13598, 0.6039673, 0.3059601, 0.6039673, 0.3059601, 0, 0
Line.SBT_13599, -1.824429E-011, -0.001994751, -1.824429E-011, -0.001994751, 0, 0
Line.SBT_22453, -1.494993E-011, -0.003056952, -1.494993E-011, -0.003056952, 0, 0
Line.SBT_27160, 0.6652832, 0.2209504, 0.6652832, 0.2209504, 0, 0
Line.SBT_27833, 2.513482, 1.277628, 2.513482, 1.277628, 0, 0
Line.SBT_31650, 4.639411, 0.68684, 4.639411, 0.68684, 0, 0
Line.SBT_31651, 7.537397, 1.117523, 7.537397, 1.117523, 0, 0
Line.SBT_16506, 0.2004228, 0.08369695, 0.2004228, 0.08369695, 0, 0
Line.SBT_22536, 1.335, 0.4374727, 1.335, 0.4374727, 0, 0
Line.SBT_7067, 0.2322882, 0.07076164, 0.2322882, 0.07076164, 0, 0
Line.SBT_7466, 1.036972E-010, -0.008420098, 1.036972E-010, -0.008420098, 0, 0
Line.SBT_7467, 2.029185E-010, -0.007567906, 2.029185E-010, -0.007567906, 0, 0
Line.SBT_7476, 0.2733311, 0.1267785, 0.2733311, 0.1267785, 0, 0
Line.SBT_15013, 5.916102E-010, -0.01699051, 5.916102E-010, -0.01699051, 0, 0
Line.SBT_16507, 0.06424041, 0.01870571, 0.06424041, 0.01870571, 0, 0
Line.SBT_15307, 0.2231994, 0.1014052, 0.2231994, 0.1014052, 0, 0
Line.SBT_27168, 0.1722258, 0.07825531, 0.1722258, 0.07825531, 0, 0
